29/09/2020 09:09,Isle of Wight,Phyllis Kann,Large Flavoured hot chocolate - Vanilla - 2.90,2.90,CASH,
29/09/2020 09:09,Isle of Wight,Martha Randazzo, Cortado - 2.05,2.05,CARD,4676266638876
29/09/2020 09:10,Isle of Wight,Yolanda Werner," Flat white - 2.15,  Flavoured iced latte - Hazelnut - 2.75",4.90,CASH,
29/09/2020 09:10,Isle of Wight,Dawn Garrison,"Regular Flavoured latte - Vanilla - 2.55, Regular Chai latte - 2.30",4.85,CARD,4137567988619
29/09/2020 09:11,Isle of Wight,Thomas Schlenz,"Large Chai latte - 2.60,  Smoothies - Carrot Kick - 2.00, Large Flavoured latte - Gingerbread - 2.85,  Iced latte - 2.35, Large Chai latte - 2.60",12.40,CASH,
29/09/2020 09:11,Isle of Wight,Jami Langston, Speciality Tea - Fruit - 1.30,1.30,CARD,5287725973757755
29/09/2020 09:12,Isle of Wight,Wallace Grant," Frappes - Chocolate Cookie - 2.75,  Speciality Tea - Green - 1.30,  Frappes - Coffee - 2.75,  Mocha - 2.30,  Smoothies - Carrot Kick - 2.00",11.10,CARD,5366469622744997
29/09/2020 09:12,Isle of Wight,Sue Bostian,Large Flavoured hot chocolate - Hazelnut - 2.90,2.90,CASH,
29/09/2020 09:13,Isle of Wight,Adrienne Barney,"Large Espresso - 1.80,  Speciality Tea - Camomile - 1.30",3.10,CASH,
29/09/2020 09:13,Isle of Wight,Marilyn Kelly,"Regular Americano - 1.95,  Speciality Tea - Camomile - 1.30",3.25,CARD,6011884743424864
29/09/2020 09:14,Isle of Wight,Thomasena Schulz,"Large Americano - 2.25,  Smoothies - Carrot Kick - 2.00, Regular Flavoured hot chocolate - Hazelnut - 2.60",6.85,CARD,48597561877910
29/09/2020 09:14,Isle of Wight,Robert Ellington,"Regular Flavoured hot chocolate - Caramel - 2.60, Regular Flavoured latte - Vanilla - 2.55",5.15,CASH,
29/09/2020 09:15,Isle of Wight,Michael Lewis,"Regular Flavoured latte - Vanilla - 2.55,  Cortado - 2.05,  Speciality Tea - English breakfast - 1.30, Large Chai latte - 2.60",8.50,CASH,
29/09/2020 09:15,Isle of Wight,Dorothy Chavez,Large Espresso - 1.80,1.80,CASH,
29/09/2020 09:16,Isle of Wight,Ralph Britt," Speciality Tea - Earl Grey - 1.30, Regular Flavoured hot chocolate - Caramel - 2.60,  Frappes - Chocolate Cookie - 2.75, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Chai latte - 2.30",11.55,CARD,48733795472810
29/09/2020 09:16,Isle of Wight,Nancy Moneyhun," Speciality Tea - Green - 1.30, Large Flavoured hot chocolate - Caramel - 2.90,  Speciality Tea - Camomile - 1.30,  Speciality Tea - English breakfast - 1.30",6.80,CARD,4956996358998263
29/09/2020 09:17,Isle of Wight,Rena Loeza, Frappes - Chocolate Cookie - 2.75,2.75,CASH,
29/09/2020 09:17,Isle of Wight,David Gray," Speciality Tea - Earl Grey - 1.30,  Cortado - 2.05, Regular Flavoured hot chocolate - Caramel - 2.60,  Iced americano - 2.15",8.10,CASH,
29/09/2020 09:18,Isle of Wight,Judy Shives," Iced americano - 2.15,  Flavoured iced latte - Caramel - 2.75,  Speciality Tea - Fruit - 1.30",6.20,CASH,
29/09/2020 09:18,Isle of Wight,Joy Ledesma," Mocha - 2.30,  Flat white - 2.15, Regular Chai latte - 2.30, Large Flavoured latte - Gingerbread - 2.85, Regular Flavoured latte - Vanilla - 2.55",12.15,CARD,347211257822234
29/09/2020 09:19,Isle of Wight,Anna Whitley,Large Flavoured latte - Caramel - 2.85,2.85,CASH,
29/09/2020 09:19,Isle of Wight,Mark Rhodes,"Regular Flavoured hot chocolate - Hazelnut - 2.60,  Speciality Tea - Green - 1.30, Large Espresso - 1.80",5.70,CASH,
29/09/2020 09:20,Isle of Wight,John Martinez, Iced latte - 2.35,2.35,CASH,
29/09/2020 09:20,Isle of Wight,Brenda David,Large Luxury hot chocolate - 2.70,2.70,CARD,372447449587388
29/09/2020 09:21,Isle of Wight,Wilton Laplante,"Regular Filter coffee - 1.50,  Iced latte - 2.35,  Flavoured iced latte - Caramel - 2.75, Regular Filter coffee - 1.50",8.10,CARD,45587978653610
29/09/2020 09:21,Isle of Wight,Margarita Tipps,Large Espresso - 1.80,1.80,CASH,
29/09/2020 09:22,Isle of Wight,Kenneth Echavarria," Flavoured iced latte - Hazelnut - 2.75, Regular Chai latte - 2.30",5.05,CARD,4882451958181547
29/09/2020 09:22,Isle of Wight,Lillie Oster,Large Flavoured latte - Gingerbread - 2.85,2.85,CASH,
29/09/2020 09:23,Isle of Wight,Sandra Mclaughlin,Large Chai latte - 2.60,2.60,CASH,
29/09/2020 09:23,Isle of Wight,Thomas Parshall," Hot Chocolate - 1.40,  Frappes - Chocolate Cookie - 2.75, Regular Flavoured hot chocolate - Hazelnut - 2.60,  Speciality Tea - Camomile - 1.30",8.05,CASH,
29/09/2020 09:24,Isle of Wight,Charles Burkhardt,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.60,CARD,5177783581914741
29/09/2020 09:24,Isle of Wight,Edna Scelzo,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Cortado - 2.05",4.95,CARD,6011265213834982
29/09/2020 09:25,Isle of Wight,Judith Powers," Smoothies - Berry Beautiful - 2.00,  Flat white - 2.15, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Filter coffee - 1.50",8.25,CASH,
29/09/2020 09:25,Isle of Wight,John Knopp,"Regular Latte - 2.15, Regular Espresso - 1.50, Regular Hot chocolate - 2.20",5.85,CARD,4179359838999487
29/09/2020 09:26,Isle of Wight,Nancy Xayasith,"Regular Flavoured latte - Hazelnut - 2.55,  Iced americano - 2.15,  Frappes - Strawberries & Cream - 2.75",7.45,CARD,343256844545735
29/09/2020 09:26,Isle of Wight,Jeffrey Flora," Red Label tea - 1.20, Regular Flavoured latte - Caramel - 2.55,  Speciality Tea - Earl Grey - 1.30,  Speciality Tea - Darjeeling - 1.30,  Iced americano - 2.15",8.50,CASH,
29/09/2020 09:27,Isle of Wight,James Wheeler,Regular Flavoured hot chocolate - Caramel - 2.60,2.60,CASH,
29/09/2020 09:27,Isle of Wight,Julie Harris," Cortado - 2.05,  Speciality Tea - English breakfast - 1.30",3.35,CARD,371728892265791
29/09/2020 09:28,Isle of Wight,Mary Robinson,"Regular Hot chocolate - 2.20, Large Flavoured latte - Gingerbread - 2.85,  Speciality Tea - Green - 1.30",6.35,CARD,6011642651442579
29/09/2020 09:28,Isle of Wight,Robert Blau," Glass of milk - 0.70,  Flat white - 2.15",2.85,CARD,41351955423610
29/09/2020 09:29,Isle of Wight,Maxine Matteson," Hot Chocolate - 1.40,  Frappes - Chocolate Cookie - 2.75, Large Flavoured latte - Hazelnut - 2.85",7.00,CASH,
29/09/2020 09:29,Isle of Wight,Mary Veil," Iced latte - 2.35,  Speciality Tea - English breakfast - 1.30,  Iced americano - 2.15,  Speciality Tea - Fruit - 1.30,  Mocha - 2.30",9.40,CARD,4344194126718
29/09/2020 09:30,Isle of Wight,Edna Welker," Mocha - 2.30, Large Latte - 2.45",4.75,CASH,
29/09/2020 09:30,Isle of Wight,Mary Vangieson,"Regular Hot chocolate - 2.20, Large Americano - 2.25,  Smoothies - Carrot Kick - 2.00,  Glass of milk - 0.70,  Flavoured iced latte - Hazelnut - 2.75",9.90,CARD,4856374129973927
29/09/2020 09:31,Isle of Wight,Dana Duvall,"Large Chai latte - 2.60,  Flat white - 2.15,  Smoothies - Berry Beautiful - 2.00,  Red Label tea - 1.20",7.95,CARD,4478281761198457
29/09/2020 09:31,Isle of Wight,Margarita Cochran,"Regular Flavoured hot chocolate - Hazelnut - 2.60,  Frappes - Coffee - 2.75,  Glass of milk - 0.70, Large Americano - 2.25",8.30,CASH,
29/09/2020 09:32,Isle of Wight,Edna Spear," Flat white - 2.15, Regular Espresso - 1.50,  Frappes - Coffee - 2.75",6.40,CASH,
29/09/2020 09:32,Isle of Wight,David Pascua," Speciality Tea - Earl Grey - 1.30,  Speciality Tea - Green - 1.30",2.60,CASH,
29/09/2020 09:33,Isle of Wight,Alex Gilmore," Flavoured iced latte - Hazelnut - 2.75,  Smoothies - Carrot Kick - 2.00,  Flavoured iced latte - Vanilla - 2.75, Large Flavoured hot chocolate - Hazelnut - 2.90",10.40,CASH,
29/09/2020 09:33,Isle of Wight,Heather Torres," Glass of milk - 0.70,  Smoothies - Glowing Greens - 2.00, Large Flavoured latte - Vanilla - 2.85",5.55,CASH,
29/09/2020 09:34,Isle of Wight,Randolph Dougherty,"Large Espresso - 1.80, Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Hot chocolate - 2.20",6.90,CARD,6011988573179827
29/09/2020 09:34,Isle of Wight,Duane Hoyt," Speciality Tea - Green - 1.30,  Mocha - 2.30, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Americano - 2.25",8.75,CASH,
29/09/2020 09:35,Isle of Wight,Kevin Scott,"Regular Flavoured hot chocolate - Vanilla - 2.60,  Frappes - Chocolate Cookie - 2.75,  Hot Chocolate - 1.40,  Flavoured iced latte - Vanilla - 2.75",9.50,CARD,6011991372164271
29/09/2020 09:35,Isle of Wight,Raul Langham,"Regular Flavoured latte - Vanilla - 2.55,  Speciality Tea - Peppermint - 1.30,  Frappes - Strawberries & Cream - 2.75, Regular Cappuccino - 2.15, Large Chai latte - 2.60",11.35,CASH,
29/09/2020 09:36,Isle of Wight,David Howell, Speciality Tea - Camomile - 1.30,1.30,CASH,
29/09/2020 09:36,Isle of Wight,Michael Capehart," Speciality Tea - Peppermint - 1.30,  Speciality Tea - Camomile - 1.30",2.60,CASH,
29/09/2020 09:37,Isle of Wight,Eugene Fernandez,Regular Flavoured hot chocolate - Vanilla - 2.60,2.60,CARD,6011993359171451
29/09/2020 09:37,Isle of Wight,Cara Challenger,Large Flavoured hot chocolate - Hazelnut - 2.90,2.90,CARD,5589474523452139
29/09/2020 09:38,Isle of Wight,Kevin Ketchum," Frappes - Coffee - 2.75, Large Flavoured latte - Gingerbread - 2.85,  Hot Chocolate - 1.40",7.00,CARD,4194543889593
29/09/2020 09:38,Isle of Wight,Doris Levy," Speciality Tea - Fruit - 1.30,  Flavoured iced latte - Vanilla - 2.75,  Glass of milk - 0.70,  Babyccino - 0.00, Regular Americano - 1.95",6.70,CARD,4398613832371
29/09/2020 09:39,Isle of Wight,Roy Forester," Red Label tea - 1.20, Large Flavoured hot chocolate - Caramel - 2.90,  Iced latte - 2.35",6.45,CARD,5369732615471952
29/09/2020 09:39,Isle of Wight,Bernie Rhode," Smoothies - Berry Beautiful - 2.00,  Cortado - 2.05,  Iced americano - 2.15, Regular Flavoured hot chocolate - Vanilla - 2.60,  Speciality Tea - Peppermint - 1.30",10.10,CARD,4143294161938872
29/09/2020 09:40,Isle of Wight,Brandon Love, Mocha - 2.30,2.30,CARD,49652858381410
29/09/2020 09:40,Isle of Wight,David Weatherly,"Regular Americano - 1.95,  Smoothies - Glowing Greens - 2.00,  Red Label tea - 1.20,  Frappes - Strawberries & Cream - 2.75",7.90,CASH,
29/09/2020 09:41,Isle of Wight,Norma Tongate," Frappes - Coffee - 2.75,  Babyccino - 0.00",2.75,CARD,5475318265594763
29/09/2020 09:41,Isle of Wight,Erica Lang, Speciality Tea - Green - 1.30,1.30,CARD,349464273869782
29/09/2020 09:42,Isle of Wight,Ruth Foster," Speciality Tea - English breakfast - 1.30, Large Americano - 2.25, Large Flavoured hot chocolate - Hazelnut - 2.90",6.45,CASH,
29/09/2020 09:42,Isle of Wight,John Andrews,"Large Flavoured latte - Caramel - 2.85,  Iced americano - 2.15",5.00,CASH,
29/09/2020 09:43,Isle of Wight,Lucille Michel,"Regular Flavoured hot chocolate - Hazelnut - 2.60,  Hot Chocolate - 1.40,  Smoothies - Carrot Kick - 2.00, Large Hot chocolate - 2.90, Large Hot chocolate - 2.90",11.80,CARD,3777114285195710
29/09/2020 09:43,Isle of Wight,Clayton Bennett, Iced latte - 2.35,2.35,CARD,6011841381893297
29/09/2020 09:44,Isle of Wight,Joshua Hamilton,"Large Flavoured hot chocolate - Caramel - 2.90,  Speciality Tea - Camomile - 1.30,  Flat white - 2.15, Regular Flavoured latte - Vanilla - 2.55",8.90,CASH,
29/09/2020 09:44,Isle of Wight,Steven Marin," Glass of milk - 0.70, Large Flavoured latte - Caramel - 2.85, Large Filter coffee - 1.80, Regular Flavoured latte - Hazelnut - 2.55",7.90,CARD,375758329942528
29/09/2020 09:45,Isle of Wight,Marcia Winters," Flavoured iced latte - Hazelnut - 2.75,  Glass of milk - 0.70, Large Filter coffee - 1.80, Large Filter coffee - 1.80, Regular Americano - 1.95",9.00,CARD,5472627379349713
29/09/2020 09:45,Isle of Wight,Rene Bowden,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.60,CASH,
29/09/2020 09:46,Isle of Wight,Jimmy Delisle," Flavoured iced latte - Hazelnut - 2.75, Large Luxury hot chocolate - 2.70,  Speciality Tea - Fruit - 1.30, Regular Flavoured latte - Hazelnut - 2.55",9.30,CASH,
29/09/2020 09:46,Isle of Wight,Wilfredo Ornellas,"Regular Hot chocolate - 2.20,  Iced latte - 2.35,  Iced latte - 2.35, Regular Americano - 1.95,  Speciality Tea - Earl Grey - 1.30",10.15,CASH,
29/09/2020 09:47,Isle of Wight,Gerald Bertsch,"Regular Americano - 1.95,  Speciality Tea - Peppermint - 1.30",3.25,CASH,
29/09/2020 09:47,Isle of Wight,Chong Wilkins," Mocha - 2.30, Large Flavoured latte - Caramel - 2.85, Large Hot chocolate - 2.90,  Glass of milk - 0.70",8.75,CASH,
29/09/2020 09:48,Isle of Wight,Sandra Musielak," Speciality Tea - Green - 1.30,  Smoothies - Glowing Greens - 2.00,  Smoothies - Carrot Kick - 2.00,  Red Label tea - 1.20,  Glass of milk - 0.70",7.20,CARD,4927522548817
29/09/2020 09:48,Isle of Wight,Doris Jenkins,"Large Latte - 2.45, Regular Hot chocolate - 2.20, Large Flavoured hot chocolate - Vanilla - 2.90,  Smoothies - Carrot Kick - 2.00,  Speciality Tea - English breakfast - 1.30",10.85,CASH,
29/09/2020 09:49,Isle of Wight,Michael Liberto," Speciality Tea - Earl Grey - 1.30, Regular Hot chocolate - 2.20,  Frappes - Chocolate Cookie - 2.75, Regular Americano - 1.95,  Iced latte - 2.35",10.55,CASH,
29/09/2020 09:49,Isle of Wight,Wilma Rouse," Frappes - Coffee - 2.75, Regular Flavoured latte - Vanilla - 2.55,  Flat white - 2.15",7.45,CASH,
29/09/2020 09:50,Isle of Wight,Jacqueline Cooke," Flat white - 2.15, Regular Americano - 1.95",4.10,CARD,366934855436216
29/09/2020 09:50,Isle of Wight,Terry Bon," Iced latte - 2.35, Large Americano - 2.25,  Flavoured iced latte - Hazelnut - 2.75,  Babyccino - 0.00",7.35,CARD,343269242389713
29/09/2020 09:51,Isle of Wight,David Blackman, Smoothies - Glowing Greens - 2.00,2.00,CARD,5348241759973431
29/09/2020 09:51,Isle of Wight,Raquel Patenaude," Speciality Tea - Darjeeling - 1.30,  Frappes - Strawberries & Cream - 2.75,  Speciality Tea - Earl Grey - 1.30",5.35,CASH,
29/09/2020 09:52,Isle of Wight,John Golston," Speciality Tea - Fruit - 1.30,  Flavoured iced latte - Caramel - 2.75",4.05,CARD,5338771223677251
29/09/2020 09:52,Isle of Wight,William Davis,"Large Flavoured latte - Hazelnut - 2.85, Regular Cappuccino - 2.15",5.00,CASH,
29/09/2020 09:53,Isle of Wight,Rebecca Barone,"Regular Flavoured latte - Caramel - 2.55, Large Chai latte - 2.60",5.15,CARD,4183852625871988
29/09/2020 09:53,Isle of Wight,Jean Smith," Smoothies - Carrot Kick - 2.00,  Speciality Tea - Camomile - 1.30,  Red Label tea - 1.20,  Speciality Tea - Earl Grey - 1.30",5.80,CARD,342782215822479
29/09/2020 09:54,Isle of Wight,Burton Moses, Babyccino - 0.00,0.00,CASH,
29/09/2020 09:54,Isle of Wight,Camilla Lashbrook," Speciality Tea - Darjeeling - 1.30, Large Flavoured hot chocolate - Caramel - 2.90,  Smoothies - Carrot Kick - 2.00, Regular Flavoured hot chocolate - Vanilla - 2.60",8.80,CASH,
29/09/2020 09:55,Isle of Wight,Robert Joyce, Frappes - Coffee - 2.75,2.75,CASH,
29/09/2020 09:55,Isle of Wight,Diana Heath," Smoothies - Carrot Kick - 2.00,  Speciality Tea - Green - 1.30,  Speciality Tea - Fruit - 1.30, Regular Latte - 2.15",6.75,CARD,4959449662157
29/09/2020 09:56,Isle of Wight,Tanya Sprinkle,Regular Flavoured latte - Gingerbread - 2.55,2.55,CASH,
29/09/2020 09:56,Isle of Wight,Dave Smith," Speciality Tea - English breakfast - 1.30, Regular Hot chocolate - 2.20, Regular Flavoured latte - Caramel - 2.55",6.05,CARD,354512126224696
29/09/2020 09:57,Isle of Wight,Kenneth Norman,"Large Luxury hot chocolate - 2.70, Regular Hot chocolate - 2.20,  Speciality Tea - Darjeeling - 1.30, Regular Flavoured latte - Vanilla - 2.55, Regular Flavoured latte - Gingerbread - 2.55",11.30,CARD,4484611462278
29/09/2020 09:57,Isle of Wight,Cary Santistevan, Speciality Tea - Green - 1.30,1.30,CARD,358678847584951
29/09/2020 09:58,Isle of Wight,Dorothy Marshall," Speciality Tea - Fruit - 1.30,  Iced latte - 2.35, Regular Espresso - 1.50,  Speciality Tea - Peppermint - 1.30,  Babyccino - 0.00",6.45,CASH,
29/09/2020 09:58,Isle of Wight,Douglas Mcelroy,Large Americano - 2.25,2.25,CARD,352747161849559
29/09/2020 09:59,Isle of Wight,Donald Barnes,Regular Latte - 2.15,2.15,CASH,
29/09/2020 09:59,Isle of Wight,Marilyn Fine,"Large Flavoured latte - Hazelnut - 2.85,  Speciality Tea - Darjeeling - 1.30",4.15,CASH,
29/09/2020 10:00,Isle of Wight,Gregory Young," Speciality Tea - Fruit - 1.30, Large Flavoured hot chocolate - Vanilla - 2.90,  Speciality Tea - Darjeeling - 1.30",5.50,CASH,
29/09/2020 10:00,Isle of Wight,Danielle Malone," Speciality Tea - Fruit - 1.30, Large Flavoured latte - Gingerbread - 2.85",4.15,CARD,6011988292468311
29/09/2020 10:01,Isle of Wight,James Pitts,"Regular Flavoured hot chocolate - Caramel - 2.60, Large Hot chocolate - 2.90,  Babyccino - 0.00, Regular Hot chocolate - 2.20",7.70,CASH,
29/09/2020 10:01,Isle of Wight,Sharon Flores,"Regular Flavoured latte - Caramel - 2.55,  Frappes - Coffee - 2.75,  Speciality Tea - Darjeeling - 1.30,  Speciality Tea - Peppermint - 1.30,  Mocha - 2.30",10.20,CARD,4621915115447
29/09/2020 10:02,Isle of Wight,David Solis," Speciality Tea - Fruit - 1.30,  Iced latte - 2.35, Large Hot chocolate - 2.90,  Smoothies - Carrot Kick - 2.00",8.55,CARD,4162511645858533
29/09/2020 10:02,Isle of Wight,Alice Lamontagne,"Large Latte - 2.45,  Hot Chocolate - 1.40, Regular Cappuccino - 2.15",6.00,CARD,4465736724411
29/09/2020 10:03,Isle of Wight,Carmen Anderson, Speciality Tea - Peppermint - 1.30,1.30,CARD,4219697197459
29/09/2020 10:03,Isle of Wight,Catherine Gilliam,"Regular Flavoured latte - Caramel - 2.55,  Babyccino - 0.00, Regular Flavoured latte - Hazelnut - 2.55, Large Filter coffee - 1.80,  Speciality Tea - Peppermint - 1.30",8.20,CARD,356645368433977
29/09/2020 10:04,Isle of Wight,Rodger Dorsey," Iced latte - 2.35,  Glass of milk - 0.70,  Speciality Tea - English breakfast - 1.30,  Red Label tea - 1.20",5.55,CASH,
29/09/2020 10:04,Isle of Wight,Joshua Deni," Smoothies - Berry Beautiful - 2.00,  Smoothies - Berry Beautiful - 2.00",4.00,CASH,
29/09/2020 10:05,Isle of Wight,Paul Bulson,"Regular Luxury hot chocolate - 2.40,  Speciality Tea - Earl Grey - 1.30, Regular Filter coffee - 1.50",5.20,CASH,
29/09/2020 10:05,Isle of Wight,Olivia Luna," Iced americano - 2.15,  Frappes - Coffee - 2.75",4.90,CASH,
29/09/2020 10:06,Isle of Wight,Frederick Fidler," Speciality Tea - Earl Grey - 1.30,  Frappes - Strawberries & Cream - 2.75, Large Flavoured hot chocolate - Caramel - 2.90",6.95,CARD,6011987819861875
29/09/2020 10:06,Isle of Wight,Michelle Calhoun," Frappes - Strawberries & Cream - 2.75,  Speciality Tea - Camomile - 1.30,  Iced latte - 2.35,  Speciality Tea - Darjeeling - 1.30, Large Flavoured latte - Hazelnut - 2.85",10.55,CARD,6011324219852975
29/09/2020 10:07,Isle of Wight,Matthew Zalewski,"Regular Filter coffee - 1.50, Regular Filter coffee - 1.50,  Frappes - Chocolate Cookie - 2.75",5.75,CARD,351124824258522
29/09/2020 10:07,Isle of Wight,Shirley Galindo," Glass of milk - 0.70,  Babyccino - 0.00,  Flavoured iced latte - Hazelnut - 2.75",3.45,CASH,
29/09/2020 10:08,Isle of Wight,Robert Stacey,"Large Filter coffee - 1.80, Regular Hot chocolate - 2.20",4.00,CARD,4981129248818
29/09/2020 10:08,Isle of Wight,Javier Cadorette," Speciality Tea - Earl Grey - 1.30,  Speciality Tea - Camomile - 1.30, Regular Filter coffee - 1.50, Regular Hot chocolate - 2.20, Large Flavoured latte - Hazelnut - 2.85",9.15,CASH,
29/09/2020 10:09,Isle of Wight,Wally Holland,"Large Flavoured hot chocolate - Hazelnut - 2.90,  Frappes - Coffee - 2.75,  Speciality Tea - Fruit - 1.30,  Mocha - 2.30",9.25,CASH,
29/09/2020 10:09,Isle of Wight,Mary Philson,"Regular Flavoured latte - Vanilla - 2.55,  Smoothies - Berry Beautiful - 2.00, Large Hot chocolate - 2.90, Regular Cappuccino - 2.15",9.60,CARD,4599997313927911
29/09/2020 10:10,Isle of Wight,Bessie Koeller,"Large Flavoured hot chocolate - Vanilla - 2.90,  Speciality Tea - English breakfast - 1.30",4.20,CARD,60119956825732210
29/09/2020 10:10,Isle of Wight,Audrey Hayes," Iced americano - 2.15,  Flavoured iced latte - Vanilla - 2.75",4.90,CASH,
29/09/2020 10:11,Isle of Wight,Edward Brogan,"Large Luxury hot chocolate - 2.70,  Speciality Tea - English breakfast - 1.30,  Hot Chocolate - 1.40",5.40,CARD,5596275664497341
29/09/2020 10:11,Isle of Wight,Delbert Muller, Smoothies - Glowing Greens - 2.00,2.00,CARD,4661193754732456
29/09/2020 10:12,Isle of Wight,James Perkins," Cortado - 2.05, Large Latte - 2.45,  Flavoured iced latte - Caramel - 2.75,  Iced latte - 2.35,  Flat white - 2.15",11.75,CASH,
29/09/2020 10:12,Isle of Wight,Dexter Turnbow," Frappes - Chocolate Cookie - 2.75,  Speciality Tea - Darjeeling - 1.30",4.05,CASH,
29/09/2020 10:13,Isle of Wight,Georgina Suter,"Large Flavoured latte - Caramel - 2.85,  Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Caramel - 2.85, Large Americano - 2.25",11.80,CASH,
29/09/2020 10:13,Isle of Wight,Peter Knop,Regular Flavoured latte - Gingerbread - 2.55,2.55,CARD,4248598796481
29/09/2020 10:14,Isle of Wight,Vernon Letarte," Speciality Tea - Fruit - 1.30, Regular Filter coffee - 1.50, Regular Hot chocolate - 2.20",5.00,CASH,
29/09/2020 10:14,Isle of Wight,Sonia Zinger, Speciality Tea - Fruit - 1.30,1.30,CASH,
29/09/2020 10:15,Isle of Wight,Ashley Johnson," Speciality Tea - Darjeeling - 1.30,  Speciality Tea - Darjeeling - 1.30,  Iced latte - 2.35,  Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Caramel - 2.55",10.25,CASH,
29/09/2020 10:15,Isle of Wight,Sheree Horton," Frappes - Coffee - 2.75, Large Americano - 2.25,  Smoothies - Glowing Greens - 2.00,  Iced americano - 2.15",9.15,CARD,6011638462627531
29/09/2020 10:16,Isle of Wight,Juanita Bryant, Speciality Tea - English breakfast - 1.30,1.30,CARD,3446247714377310
29/09/2020 10:16,Isle of Wight,Earle Odaniel," Hot Chocolate - 1.40,  Hot Chocolate - 1.40,  Speciality Tea - Green - 1.30",4.10,CASH,
29/09/2020 10:17,Isle of Wight,Margaret Maldonado," Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Vanilla - 2.55,  Mocha - 2.30",7.60,CASH,
29/09/2020 10:17,Isle of Wight,James Hollister,Regular Flavoured hot chocolate - Vanilla - 2.60,2.60,CARD,5513998912411349
